color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,plot_keyword_1,plot_keyword_2,genre_1,genre_2,IMDB_Category
Color,David Lynch,143,112,0,0,Richard Farnsworth,874,6197866,Sissy Spacek,The Straight Story ,63733,1351,Everett McGill,0.0,http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1,414,English,France,G,10000000,1999,262,8.0,2.35,0,cane,iowa,Biography,Drama,Class_1
Color,Scott Kalvert,38,96,9,398,James Franco,12000,6044618,Norman Reedus,Deuces Wild ,6200,26961,Frankie Muniz,1.0,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1,92,English,United State of America,R,10000000,2002,11000,5.6,2.35,398,1950s,drug overdose,Action,Crime,Class_2
Color,Jason Bateman,126,89,0,0,Philip Baker Hall,628,7764027,Beth Grant,Bad Words ,38459,2061,Patricia Belcher,0.0,http://www.imdb.com/title/tt2170299/?ref_=fn_tt_tt_1,119,English,United State of America,R,10000000,2013,497,6.7,2.35,0,directed by star,indian american,Comedy,Drama,Class_2
Color,Mike Binder,91,121,57,0,Gillian Jacobs,1000,21569041,Jennifer Ehle,Black or White ,8058,3745,Jillian Estell,2.0,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1,57,English,United State of America,PG-13,9000000,2014,837,6.6,2.35,0,color in title,friend,Drama,Drama,Class_2
Color,Eric Bross,46,85,49,0,Tamala Jones,719,4356743,Jerry Stiller,On the Line ,3662,2446,Dave Foley,2.0,http://www.imdb.com/title/tt0279286/?ref_=fn_tt_tt_1,79,English,United State of America,PG,16000000,2001,405,4.1,1.85,0,based on short film,chicago illinois,Comedy,Family,Class_3
Color,Werner Herzog,198,120,0,0,Toby Huss,23000,5484375,Christian Bale,Rescue Dawn ,84641,24270,François Chau,0.0,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1,205,English,United State of America,PG-13,10000000,2006,342,7.3,1.85,0,bombing,guard,Adventure,Biography,Class_2
Color,Dan Fogelman,139,106,102,0,Jennifer Garner,14000,5348317,Al Pacino,Danny Collins ,20810,18712,Melissa Benoist,0.0,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1,100,English,United State of America,R,10000000,2015,3000,7.1,373.82071428571436,0,entertainer,inspiration,Comedy,Drama,Class_2
Color,Jay Duplass,182,83,157,0,Evan Ross,2000,4244155,Judy Greer,"Jeff, Who Lives at Home ",56005,3374,Rae Dawn Chong,5.0,http://www.imdb.com/title/tt1588334/?ref_=fn_tt_tt_1,112,English,United State of America,R,10000000,2011,616,6.5,1.85,0,basement,errand,Comedy,Drama,Class_2
Color,Luca Guadagnino,181,120,64,0,Waris Ahluwalia,144,5004648,Flavio Parenti,I Am Love ,14031,474,Alba Rohrwacher,1.0,http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1,114,Italian,Italy,R,10000000,2009,110,7.0,1.85,0,chef,friend,Drama,Romance,Class_2
Color,John Putch,23,111,60,0,Diedrich Bader,823,3333823,Robert Picardo,Atlas Shrugged II: The Strike ,5612,5262,Esai Morales,0.0,http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1,122,English,United State of America,PG-13,10000000,2012,759,5.5,2.35,0,box office flop,critically bashed,Drama,Mystery,Class_2
Color,Peter Medak,30,100,34,561,Michael Wincott,10000,3275585,Gary Oldman,Romeo Is Bleeding ,10735,13160,Lena Olin,1.0,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,88,English,United Kingdom,R,11500000,1993,721,6.6,1.85,561,detective,police,Action,Crime,Class_2
Color,Steven Soderbergh,111,89,0,944,Lesley Ann Warren,402,3193102,Peter Fonda,The Limey ,24412,1335,William Lucking,0.0,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1,240,English,United State of America,R,9000000,1999,296,7.1,1.85,944,daughter,englishman,Crime,Drama,Class_2
Color,Paul Haggis,287,115,549,18000,Loretta Devine,3000,54557348,Don Cheadle,Crash ,361169,5732,Jennifer Esposito,0.0,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,1624,English,Germany,R,6500000,2004,912,7.9,2.35,18000,race relations,racism,Crime,Drama,Class_1
Color,Terence Davies,96,135,25,345,Anthony LaPaglia,902,3041803,Eric Stoltz,The House of Mirth ,6377,2735,Elizabeth McGovern,0.0,http://www.imdb.com/title/tt0200720/?ref_=fn_tt_tt_1,181,English,United Kingdom,PG,10000000,2000,576,7.1,2.35,345,high society,love,Drama,Romance,Class_2
Color,Harley Cokeliss,27,92,4,208,Tracey Walter,754,3060858,Cliff Robertson,Malone ,1768,1891,Dennis Burkley,4.0,http://www.imdb.com/title/tt0093483/?ref_=fn_tt_tt_1,37,English,United State of America,R,10000000,1987,324,5.6,1.85,208,assassin,box office flop,Action,Drama,Class_2
Color,Victor Salva,44,120,108,0,Tim DeKay,634,1055654,Scott Mechlowicz,Peaceful Warrior ,20426,2673,Agnes Bruckner,1.0,http://www.imdb.com/title/tt0438315/?ref_=fn_tt_tt_1,175,English,Germany,PG-13,10000000,2006,436,7.3,2.35,0,college,college athlete,Drama,Romance,Class_2
Color,Tom Brady,49,97,105,0,Kevin Nealon,982,2331318,Don Johnson,Bucky Larson: Born to Be a Star ,9541,2603,Nicholas Turturro,1.0,http://www.imdb.com/title/tt1411664/?ref_=fn_tt_tt_1,64,English,United State of America,R,10000000,2011,503,3.3,1.85,0,diner,eating a banana,Comedy,Comedy,Class_3
Color,Spike Lee,57,135,0,1000,Michael Rapaport,1000,2185266,Gillian White,Bamboozled ,8720,4266,Jada Pinkett Smith,0.0,http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1,186,English,United State of America,R,10000000,2000,975,6.5,1.85,1000,actor,minstrel show,Comedy,Drama,Class_2
Color,Jason Zada,185,93,4,10000,Stephanie Vogt,533,26583369,Eoin Macken,The Forest ,20837,578,Gen Seto,1.0,http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1,127,English,United State of America,PG-13,10000000,2016,35,4.8,1.85,10000,forest,japan,Horror,Mystery,Class_3
Color,Franklin J. Schaffner,2,118,76,106,William Hootkins,902,800000,Frank Langella,Sphinx ,892,2079,John Gielgud,0.0,http://www.imdb.com/title/tt0083113/?ref_=fn_tt_tt_1,21,English,United State of America,PG,14000000,1981,488,5.2,2.35,106,bat,curse,Adventure,Mystery,Class_3
Color,Noah Baumbach,270,97,387,0,Maria Dizzia,6000,7574066,Naomi Watts,While We're Young ,30325,6322,Dree Hemingway,2.0,http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1,96,English,United State of America,R,10000000,2014,139,6.3,1.85,0,documentary filmmaker,documentary filmmaking,Comedy,Drama,Class_2
Color,Chris Weitz,94,98,129,0,Eddie 'Piolin' Sotelo,749,1754319,Demián Bichir,A Better Life ,13174,2214,Robert Peters,0.0,http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1,81,English,United State of America,PG-13,10000000,2011,252,7.2,1.85,0,gang,gardener,Drama,Romance,Class_2
Color,David Cronenberg,157,98,0,0,John Neville,530,1641788,Miranda Richardson,Spider ,30096,1381,Lynn Redgrave,0.0,http://www.imdb.com/title/tt0278731/?ref_=fn_tt_tt_1,213,English,Canada,R,8000000,2002,387,6.8,1.78,0,halfway house,key,Drama,Mystery,Class_2
Color,Eric Blakeney,49,101,3,242,Oliver Platt,14000,1631839,Liam Neeson,Gun Shy ,5936,17665,Mitch Pileggi,0.0,http://www.imdb.com/title/tt0171356/?ref_=fn_tt_tt_1,91,English,United State of America,R,10000000,2000,1000,5.7,1.85,242,colombian,enema,Comedy,Crime,Class_2
Color,Douglas McGrath,80,132,41,0,Anne Hathaway,16000,1309849,Charlie Hunnam,Nicholas Nickleby ,9395,29177,Jim Broadbent,1.0,http://www.imdb.com/title/tt0309912/?ref_=fn_tt_tt_1,103,English,United Kingdom,PG,10000000,2002,11000,7.2,2.35,0,boy,boys' school,Drama,Romance,Class_2
Color,Ariel Vromen,221,106,34,20000,James Franco,11000,1939441,Chris Evans,The Iceman ,55567,23187,Robert Davi,1.0,http://www.imdb.com/title/tt1491044/?ref_=fn_tt_tt_1,144,English,United State of America,R,10000000,2012,11000,6.9,1.85,20000,based on true story,contract killer,Biography,Crime,Class_2
Color,John Waters,90,87,0,795,Melanie Griffith,975,1276984,Alicia Witt,Cecil B. DeMented ,11403,3059,Kevin Nealon,2.0,http://www.imdb.com/title/tt0173716/?ref_=fn_tt_tt_1,150,English,France,R,10000000,2000,537,6.2,1.85,795,actress,drive in,Comedy,Crime,Class_2
Color,William Friedkin,376,98,607,12000,Scott A. Martin,11000,1987762,Matthew McConaughey,Killer Joe ,59297,11853,Carol Sutton,0.0,http://www.imdb.com/title/tt1726669/?ref_=fn_tt_tt_1,216,English,United State of America,R,11000000,2011,414,6.7,1.85,12000,female nudity,female pubic hair,Crime,Drama,Class_2
Color,Derrick Borte,144,96,17,0,Gary Cole,2000,1474508,Demi Moore,The Joneses ,33473,4607,Robert Pralgo,4.0,http://www.imdb.com/title/tt1285309/?ref_=fn_tt_tt_1,88,English,United State of America,R,5000000,2009,989,6.5,2.35,0,envy,fake family,Comedy,Drama,Class_2
Color,Richard Kwietniowski,82,104,23,0,Minnie Driver,22000,1011054,Philip Seymour Hoffman,Owning Mahowny ,10585,23513,Maury Chaykin,1.0,http://www.imdb.com/title/tt0285861/?ref_=fn_tt_tt_1,83,English,Canada,R,10000000,2003,893,7.2,2.35,0,bank,bank fraud,Crime,Drama,Class_2
Color,Bob Odenkirk,51,93,0,319,Lee Majors,966,900926,Jenna Fischer,The Brothers Solomon ,9517,3307,Will Forte,2.0,http://www.imdb.com/title/tt0784972/?ref_=fn_tt_tt_1,46,English,United State of America,R,10000000,2007,799,5.3,1.85,319,antarctica,coma,Comedy,Comedy,Class_3
Color,Kar-Wai Wong,192,95,0,0,Norah Jones,20000,866778,Natalie Portman,My Blueberry Nights ,44208,20364,Adriane Lenox,3.0,http://www.imdb.com/title/tt0765120/?ref_=fn_tt_tt_1,117,English,Hong Kong,PG-13,10000000,2007,329,6.7,2.35,0,blueberry pie,diner,Drama,Romance,Class_2
Color,Guy Ritchie,71,89,0,725,Jeanne Tripplehorn,990,598645,Bruce Greenwood,Swept Away ,13145,2006,David Thornton,0.0,http://www.imdb.com/title/tt0291502/?ref_=fn_tt_tt_1,215,English,United Kingdom,R,10000000,2002,711,3.6,1.85,725,island,sailor,Comedy,Romance,Class_3
Color,Joshua Seftel,79,107,0,883,Sergej Trifunovic,603,578527,Bashar Rahal,"War, Inc. ",20008,988,Ned Bellamy,3.0,http://www.imdb.com/title/tt0884224/?ref_=fn_tt_tt_1,112,English,United State of America,R,10000000,2008,175,5.7,1.78,883,assassin,corporation,Action,Comedy,Class_2
 Black and White,Stephen Chow,246,85,0,0,Karen Mok,478,488872,Wei Zhao,Shaolin Soccer ,56923,700,Kwok-Kwan Chan,2.0,http://www.imdb.com/title/tt0286112/?ref_=fn_tt_tt_1,243,Cantonese,Hong Kong,PG,10000000,2001,83,7.3,1.85,0,cult film,kung fu,Action,Comedy,Class_2
Color,Vincent Gallo,115,93,787,952,Cheryl Tiegs,787,365734,Vincent Gallo,The Brown Bunny ,11487,883,Anna Vareschi,0.0,http://www.imdb.com/title/tt0330099/?ref_=fn_tt_tt_1,226,English,United State of America,Not Rated,10000000,2003,96,5.0,1.66,952,boyfriend girlfriend relationship,erection,Drama,Drama,Class_3
Color,Claude Chabrol,34,101,324,33,François Cluzet,678,231417,Isabelle Huppert,The Swindle ,1649,1256,Michel Serrault,0.0,http://www.imdb.com/title/tt0120018/?ref_=fn_tt_tt_1,21,French,France,PG-13,60000000,1997,541,6.6,1.66,33,con,con artist,Comedy,Crime,Class_2
Color,Jon Stewart,129,103,593,5000,Claire Foy,374,3093491,Numan Acar,Rosewater ,8307,1283,Haluk Bilginer,0.0,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,37,English,United State of America,R,5000000,2014,362,6.6,1.85,5000,based on true story,hijab,Biography,Drama,Class_2
Color,Dan Harris,73,111,24,345,Ryan Donowho,374,228524,Kip Pardue,Imaginary Heroes ,8708,768,Larry Fessenden,2.0,http://www.imdb.com/title/tt0373024/?ref_=fn_tt_tt_1,56,English,United State of America,R,4000000,2004,181,7.3,2.35,345,cat,christmas song,Comedy,Drama,Class_2
Color,Mel Smith,43,86,302,117,Danny Dyer,893,226792,Minnie Driver,High Heels and Low Lifes ,3080,3049,Mary McCormack,2.0,http://www.imdb.com/title/tt0253126/?ref_=fn_tt_tt_1,44,English,United Kingdom,R,10000000,2001,798,6.2,1.85,117,attempted murder,blackmail,Action,Comedy,Class_2
Color,Christopher Smith,200,90,76,0,Toby Stephens,798,136432,Danny Dyer,Severance ,31890,2217,Laura Harris,0.0,http://www.imdb.com/title/tt0464196/?ref_=fn_tt_tt_1,194,English,United Kingdom,R,5000000,2006,769,6.6,1.85,0,blood splatter,eastern europe,Comedy,Horror,Class_2
Color,Stuart Gordon,79,82,216,661,Dulé Hill,1000,131617,Joe Mantegna,Edmond ,9971,5761,Jeffrey Combs,1.0,http://www.imdb.com/title/tt0443496/?ref_=fn_tt_tt_1,119,English,United State of America,R,10000000,2005,922,6.3,1.85,661,bipolar disorder,sodomy,Drama,Thriller,Class_2
Color,Alan Metter,17,83,3,321,Michael Winslow,16000,126247,Christopher Lee,Police Academy: Mission to Moscow ,24958,17469,G.W. Bailey,0.0,http://www.imdb.com/title/tt0110857/?ref_=fn_tt_tt_1,103,English,United State of America,PG,6200000,1994,542,3.3,1.85,321,captain,commandant,Comedy,Crime,Class_3
Color,Rafa Lara,12,125,21,874,Andrés Montiel,78,169379,Jorge Luis Moreno,"Cinco de Mayo, La Batalla ",683,221,William Miller,1.0,http://www.imdb.com/title/tt2553908/?ref_=fn_tt_tt_1,3,Spanish,Mexico,R,10000000,2013,61,6.2,373.82071428571436,874,alien,friend,Drama,History,Class_2
Color,Arthur Hiller,29,86,71,89,Harvey Weinstein,795,15447,Eric Idle,An Alan Smithee Film: Burn Hollywood Burn ,2971,2655,Ryan O'Neal,0.0,http://www.imdb.com/title/tt0118577/?ref_=fn_tt_tt_1,85,English,United State of America,R,10000000,1997,474,3.5,1.85,89,box office flop,critically bashed,Comedy,Comedy,Class_3
Color,Michael Meredith,23,91,7,370,Justin Timberlake,12000,19348,Jeff Bridges,The Open Road ,2941,16118,Ted Danson,2.0,http://www.imdb.com/title/tt1007018/?ref_=fn_tt_tt_1,11,English,United State of America,PG-13,10000000,2009,3000,5.5,2.35,370,american south,baseball,Comedy,Drama,Class_2
Color,Julio DePietro,22,90,0,1000,Scott Porter,806,100503,Adrian Martinez,The Good Guy ,7759,3124,Aaron Yoo,2.0,http://www.imdb.com/title/tt1247662/?ref_=fn_tt_tt_1,20,English,United State of America,R,8000000,2009,690,5.9,1.85,1000,book club,cheating boyfriend,Comedy,Romance,Class_2
Color,Katherine Dieckmann,43,90,8,546,Minnie Driver,1000,92900,Stephanie Szostak,Motherhood ,3662,3146,Anthony Edwards,1.0,http://www.imdb.com/title/tt1220220/?ref_=fn_tt_tt_1,23,English,United State of America,PG-13,5000000,2009,893,4.7,1.85,546,birthday,birthday party,Comedy,Drama,Class_3
Color,Scott Marshall,20,93,7,160,Drew Waters,906,5561,Drew Fuller,Blonde Ambition ,4995,4725,Larry Miller,1.0,http://www.imdb.com/title/tt0887719/?ref_=fn_tt_tt_1,34,English,United State of America,PG-13,10000000,2007,848,3.9,1.85,160,boss,business,Comedy,Romance,Class_3
Color,Álex de la Iglesia,71,104,275,0,Leonor Watling,439,3607,Jim Carter,The Oxford Murders ,22753,940,Danny Sapani,4.0,http://www.imdb.com/title/tt0488604/?ref_=fn_tt_tt_1,94,English,Spain,R,10000000,2008,161,6.1,2.35,0,landlady,lecture,Crime,Mystery,Class_2
Color,Michael Clancy,27,85,0,376,Rip Torn,11000,70527,Zooey Deschanel,Eulogy ,7690,14656,Kelly Preston,6.0,http://www.imdb.com/title/tt0349416/?ref_=fn_tt_tt_1,68,English,United State of America,R,6500000,2004,826,6.7,1.85,376,dysfunctional family,family relationships,Comedy,Drama,Class_2
Color,Benedikt Erlingsson,66,81,4,1000,Charlotte Bøving,63,11835,Ingvar Eggert Sigurðsson,Of Horses and Men ,1920,81,Sigríður María Egilsdóttir,0.0,http://www.imdb.com/title/tt3074732/?ref_=fn_tt_tt_1,7,Icelandic,Iceland,PG-13,10000000,2013,10,6.9,2.35,1000,barbed wire,barbed wire fence,Comedy,Drama,Class_2
Color,Jee-woon Kim,152,135,419,0,Woo-sung Jung,398,128486,Kang-ho Song,"The Good, the Bad, the Weird ",26156,569,Dal-su Oh,0.0,http://www.imdb.com/title/tt0901487/?ref_=fn_tt_tt_1,74,Korean,South Korea,R,10000000,2008,149,7.3,2.35,0,bounty hunter,manchuria,Action,Adventure,Class_2
Color,Andy Garcia,52,144,0,957,Victor Rivers,786,2483955,Danny Pino,The Lost City ,8369,1674,Enrique Murciano,0.0,http://www.imdb.com/title/tt0343996/?ref_=fn_tt_tt_1,165,English,United State of America,R,9600000,2005,228,6.7,1.85,957,1950s,cuba,Drama,Romance,Class_2
Color,Steve Carr,55,98,41,0,Mike Epps,723,57176582,John Witherspoon,Next Friday ,27492,3939,Rolando Molina,1.0,http://www.imdb.com/title/tt0195945/?ref_=fn_tt_tt_1,84,English,United State of America,R,9500000,2000,706,6.1,1.85,0,african american,flashback,Comedy,Comedy,Class_2
Color,Lewis Gilbert,130,117,43,0,Burt Kwouk,742,43100000,Donald Pleasence,You Only Live Twice ,75280,2127,Desmond Llewelyn,0.0,http://www.imdb.com/title/tt0062512/?ref_=fn_tt_tt_1,267,English,United Kingdom,Approved,9500000,1967,462,6.9,2.35,0,faked death,japan,Action,Adventure,Class_2
Color,Michael Haneke,447,127,0,33000,Emmanuelle Riva,678,225377,Isabelle Huppert,Amour ,70382,1557,Jean-Louis Trintignant,1.0,http://www.imdb.com/title/tt1602620/?ref_=fn_tt_tt_1,190,French,France,PG-13,8900000,2012,432,7.9,1.85,33000,aging,daughter,Drama,Romance,Class_1
Color,Gary Sherman,66,98,17,616,Heather O'Rourke,1000,14114488,Tom Skerritt,Poltergeist III ,13190,3827,Zelda Rubinstein,0.0,http://www.imdb.com/title/tt0095889/?ref_=fn_tt_tt_1,114,English,United State of America,PG-13,10500000,1988,887,4.5,1.85,616,aunt niece relationship,brother sister relationship,Horror,Thriller,Class_3
Color,Stanley Kramer,61,197,176,0,Sid Caesar,924,46300000,Jonathan Winters,"It's a Mad, Mad, Mad, Mad World ",29323,4109,Spencer Tracy,0.0,http://www.imdb.com/title/tt0057193/?ref_=fn_tt_tt_1,344,English,United State of America,Approved,9400000,1963,898,7.6,2.76,0,california,desert,Action,Adventure,Class_2
Color,Richard Loncraine,56,104,12,0,Jim Broadbent,21000,2600000,Robert Downey Jr.,Richard III ,11612,23962,Kristin Scott Thomas,3.0,http://www.imdb.com/title/tt0114279/?ref_=fn_tt_tt_1,88,English,United Kingdom,R,6000000,1995,1000,7.5,2.35,0,1930s,abuse of power,Drama,War,Class_2
Color,Anurag Basu,41,90,116,0,Steven Michael Quezada,594,1602466,Bárbara Mori,Kites ,9673,1836,Kabir Bedi,0.0,http://www.imdb.com/title/tt1198101/?ref_=fn_tt_tt_1,106,English,India,PG-13,600000000,2010,412,6.0,373.82071428571436,0,casino,desert,Action,Drama,Class_2
Color,Lars von Trier,439,130,3000,50000,Kirsten Dunst,10000,3029870,Alexander Skarsgård,Melancholia ,128729,15835,Charlotte Rampling,1.0,http://www.imdb.com/title/tt1527186/?ref_=fn_tt_tt_1,551,English,Denmark,R,7400000,2011,4000,7.1,2.35,50000,art director,breasts,Drama,Sci-Fi,Class_2
Color,Yash Chopra,50,176,147,12000,Katrina Kaif,8000,3047539,Shah Rukh Khan,Jab Tak Hai Jaan ,42296,13762,Vic Waghorn,4.0,http://www.imdb.com/title/tt2176013/?ref_=fn_tt_tt_1,286,Hindi,India,Not Rated,7217600,2012,3000,6.9,2.35,12000,accident,army,Drama,Romance,Class_2
Color,Ridley Scott,392,116,0,23000,Yaphet Kotto,1000,78900000,Tom Skerritt,Alien ,563827,2524,Bolaji Badejo,0.0,http://www.imdb.com/title/tt0078748/?ref_=fn_tt_tt_1,1110,English,United Kingdom,R,11000000,1979,581,8.5,2.35,23000,alien,creature,Horror,Sci-Fi,Class_1
Color,Tobe Hooper,277,88,365,0,Edwin Neal,383,30859000,Gunnar Hansen,The Texas Chain Saw Massacre ,96410,1094,Marilyn Burns,0.0,http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,826,English,United State of America,R,83532,1974,371,7.5,1.85,0,cannibal,chainsaw,Horror,Thriller,Class_2
Color,Floria Sigismondi,259,106,50,0,Scout Taylor-Compton,17000,3571735,Kristen Stewart,The Runaways ,39260,21711,Johnny Lewis,2.0,http://www.imdb.com/title/tt1017451/?ref_=fn_tt_tt_1,129,English,United State of America,R,10000000,2010,908,6.6,2.35,0,band,box office flop,Biography,Drama,Class_2
Color,Norman Jewison,66,181,278,0,Paul Michael Glaser,402,50000000,Topol,Fiddler on the Roof ,29839,934,Rosalind Harris,0.0,http://www.imdb.com/title/tt0067093/?ref_=fn_tt_tt_1,150,English,United State of America,G,9000000,1971,343,8.0,2.35,0,immigration,jewish,Drama,Family,Class_1
Color,Terence Young,129,130,92,0,Earl Cameron,244,63600000,Desmond Llewelyn,Thunderball ,82073,1164,Lois Maxwell,1.0,http://www.imdb.com/title/tt0059800/?ref_=fn_tt_tt_1,275,English,United Kingdom,Approved,9000000,1965,189,7.0,2.35,0,domino,fiery redhead,Action,Adventure,Class_2
Color,F. Gary Gray,29,123,473,0,Jada Pinkett Smith,890,36049108,Vivica A. Fox,Set It Off ,10139,3661,Blair Underwood,4.0,http://www.imdb.com/title/tt0117603/?ref_=fn_tt_tt_1,70,English,United State of America,R,9000000,1996,851,6.8,2.35,0,bank,black comedy,Action,Crime,Class_2
Color,Malcolm D. Lee,32,120,92,0,Sanaa Lathan,1000,34074895,Harold Perrineau,The Best Man ,6525,5420,Jarrod Bunch,6.0,http://www.imdb.com/title/tt0168501/?ref_=fn_tt_tt_1,79,English,United State of America,R,9000000,1999,886,6.7,1.85,0,african american,bachelor party,Comedy,Drama,Class_2
Color,Tom Holland,142,87,85,0,Alex Vincent,311,33244684,Catherine Hicks,Child's Play ,62038,760,Dinah Manoff,0.0,http://www.imdb.com/title/tt0094862/?ref_=fn_tt_tt_1,281,English,United State of America,R,9000000,1988,189,6.5,1.85,0,birthday,doll,Fantasy,Horror,Class_2
Color,Michael Moore,263,123,909,0,Tucker Albrizzi,909,24530513,Michael Moore,Sicko ,66610,1633,Bill Clinton,1.0,http://www.imdb.com/title/tt0386032/?ref_=fn_tt_tt_1,429,English,United State of America,PG-13,9000000,2007,203,8.0,1.85,0,canada,cuba,Documentary,Drama,Class_1
